,Brand,Price,MRP,Processor,Rating,Reviews,Reviews1,Ram,Ava_offer
290,ASUS ZenBook 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX425EA-BM501TS Thin and Light La...,"₹77,990","₹50,290","Intel Core i5 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 2019, Splendid, My Asus1 Year Onsite Warranty",1,296 Ratings & 44 Reviews,296 Ratings & 44 Reviews,8 GB DDR4 RAM,15% off
291,acer Aspire 3 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) A315-56-323J Laptop,"₹30,990","₹1,02,900","Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Product Registration, Acer Configuration Manager, Quick Access1 Year International Travelers Warranty (ITW)",3.7,2 Ratings & 1 Reviews,2 Ratings & 1 Reviews,64 bit Windows 10 Operating System,17% off
292,HP 14s Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) 14s-cf3006TU Thin and Light Laptop,"₹38,490","₹2,91,990",Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,4,66 Ratings & 6 Reviews,66 Ratings & 6 Reviews,512 GB SSD,26% off
293,HP 14s Core i3 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14s-DR1008TU Thin and Light Laptop,"₹45,990","₹50,290","Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayHP Support Assistant, HP Documentation, HP Smart, HP SSRM, Microsoft Office Home and Student 20191 Year Onsite Warranty",2,"6,326 Ratings & 1,182 Reviews","6,326 Ratings & 1,182 Reviews",39.62 cm (15.6 inch) Display,10% off
294,acer Swift 3 Core i5 11th Gen Intel EVO - (8 GB/512 GB SSD/Windows 10 Home) SF313-53-532J Thin and Lig...,"₹63,999","₹1,18,990","Intel Evo platform feat 11th Gen Intel Core i5 processorIntel Core i5 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 10 Operating System512 GB SSD34.29 cm (13.5 inch) DisplayAcer Care Center, Quick Access, Acer Product Registration, Microsoft Office Home and Student 20191 Year International Travelers Warranty (ITW)",4.4,48 Ratings & 5 Reviews,48 Ratings & 5 Reviews,1 Year Onsite Warranty,15% off
295,DELL Vostro Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) Vostro 3401 Thin and Light Laptop,"₹33,990","₹1,04,000","Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",4.2,24 Ratings & 3 Reviews,24 Ratings & 3 Reviews,Intel Pentium Gold Processor,17% off
296,Avita Liber V14 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NS14A8INV562-IBA Thin and ...,"₹36,990","₹53,990",AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Display18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com),3.6,6 Ratings & 1 Reviews,6 Ratings & 1 Reviews,4 GB DDR4 RAM,6% off
297,DELL Inspiron Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) Inspiron 3593 Laptop,"₹37,999","₹1,40,347","Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",4.2,122 Ratings & 19 Reviews,122 Ratings & 19 Reviews,64 bit Windows 10 Operating System,2% off
298,ASUS ROG Zephyrus S15 Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce ...,"₹2,24,990","₹55,490",Intel Core i7 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,5,6 Ratings & 1 Reviews,6 Ratings & 1 Reviews,1 TB HDD,26% off
299,ASUS Vivobook 15 Celeron Dual Core - (4 GB/256 GB SSD/Windows 10 Home) X509MA-BR270T Laptop,"₹23,490","₹98,990","Intel Celeron Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inches) DisplayMyASUS, Link to MyASUS, Splendid, Tru2Life1 Year Onsite Warranty",5,122 Ratings & 19 Reviews,122 Ratings & 19 Reviews,39.62 cm (15.6 inch) Display,16% off
300,ASUS ROG Strix Scar 17 Core i9 10th Gen - (32 GB/2 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce...,"₹2,39,990","₹79,990",Intel Core i9 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System2 TB SSD43.94 cm (17.3 inch) Display1 Year Onsite Warranty,3.7,29 Ratings & 7 Reviews,29 Ratings & 7 Reviews,"HP Documentation, HP BIOS Recovery, HP Smart, Dropbox, HP Support Assistant",29% off
301,ASUS Core i9 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060) UX581LV...,"₹2,69,990","₹1,06,429","Intel Core i9 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) Touchscreen DisplayMy Asus, Splendid, Tru2Life1 Year Onsite Warranty",4.4,31 Ratings & 3 Reviews,31 Ratings & 3 Reviews,1 Year Onsite Warranty,16% off
302,ASUS ROG Zephyrus S Core i7 9th Gen - (24 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX...,"₹1,69,990","₹2,57,865",Intel Core i7 Processor (9th Gen)24 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,4.5,19 Ratings & 6 Reviews,19 Ratings & 6 Reviews,Intel Core i3 Processor (10th Gen),10% off
303,ASUS ZenBook Flip 3 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX362FA-EL701T 2 in 1 Laptop,"₹85,031","₹42,181","Intel Core i7 Processor (8th Gen)8 GB LPDDR3 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Touchscreen DisplayAsus Smart Gesture, Asus Splendid1 Year Onsite Warranty",4.7,1 Ratings & 1 Reviews,1 Ratings & 1 Reviews,8 GB DDR4 RAM,21% off
304,Avita Liber Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A8INF541-PW Thin and Light Laptop,"₹39,990","₹1,49,990",Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) Display18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com),4.7,12 Ratings & 1 Reviews,12 Ratings & 1 Reviews,64 bit Windows 10 Operating System,17% off
305,msi Summit E15 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Pro/4 GB Graphics) Summit E15 A11SCST-272...,"₹1,54,990","₹2,54,990","Intel Core i7 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) Touchscreen DisplayCooler Boost 3, True Color 2.0, Nahimic 3, MSI Center2 Years Carry In Warranty",4.5,"3,235 Ratings & 699 Reviews","3,235 Ratings & 699 Reviews",512 GB SSD,8% off
306,ALIENWARE Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1660 T...,"₹1,99,990","₹79,990","Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",4.3,265 Ratings & 37 Reviews,265 Ratings & 37 Reviews,35.56 cm (14 inch) Display,15% off
307,ALIENWARE Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060/300...,"₹2,14,790","₹55,490",Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Complete Cover Warranty,4.5,6 Ratings & 3 Reviews,6 Ratings & 3 Reviews,"Cooler Boost, Nahimic 3, Creator Center",14% off
308,ASUS ROG Strix G15 (2020) Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,"₹92,990","₹64,290",Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,5,64 Ratings & 16 Reviews,64 Ratings & 16 Reviews,1 Year Carry In Warranty,18% off
309,APPLE MacBook Air Core i5 10th Gen - (8 GB/256 GB SSD/Mac OS Catalina) Z0YL00174,"₹96,990","₹1,73,453","Intel Core i5 Processor (10th Gen)8 GB LPDDR4X RAMMac OS Operating System256 GB SSD33.78 cm (13.3 inch) DisplayBuilt-in Apps: Photos, iMovie, GarageBand, Pages, Numbers, Keynote, Siri, Safari, Mail, FaceTime, Messages, Maps, News, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty",5,38 Ratings & 3 Reviews,38 Ratings & 3 Reviews,Intel Core i3 Processor (10th Gen),33% off
310,msi GS75 Stealth Core i9 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2...,"₹2,44,990","₹36,390","Intel Core i9 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD43.94 cm (17.3 inch) DisplayNahimic 3, Cooler Boost, Trinity+, Dragon Center, True Color 2.02 Years Carry In Warranty",4.7,4 Ratings & 0 Reviews,4 Ratings & 0 Reviews,8 GB DDR4 RAM,21% off
311,Lenovo Ideapad 3 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15IIL05 Laptop,"₹42,980","₹61,850",Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,4,57 Ratings & 8 Reviews,57 Ratings & 8 Reviews,64 bit Windows 10 Operating System,10% off
312,APPLE MacBook Air Core i5 10th Gen - (8 GB/256 GB SSD/Mac OS Catalina) Z0YL00174,"₹96,990","₹89,210","Intel Core i5 Processor (10th Gen)8 GB LPDDR4X RAMMac OS Operating System256 GB SSD33.78 cm (13.3 inch) DisplayBuilt-in Apps: Photos, iMovie, GarageBand, Pages, Numbers, Keynote, Siri, Safari, Mail, FaceTime, Messages, Maps, News, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty",4,57 Ratings & 8 Reviews,57 Ratings & 8 Reviews,256 GB SSD,21% off
313,msi GS75 Stealth Core i9 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2...,"₹2,44,990","₹1,73,453","Intel Core i9 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD43.94 cm (17.3 inch) DisplayNahimic 3, Cooler Boost, Trinity+, Dragon Center, True Color 2.02 Years Carry In Warranty",4.3,155 Ratings & 31 Reviews,155 Ratings & 31 Reviews,35.56 cm (14 inch) Display,30% off
314,Lenovo Ideapad 3 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15IIL05 Laptop,"₹42,980","₹36,390",Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,5,263 Ratings & 36 Reviews,263 Ratings & 36 Reviews,Microsoft Office Home and Student 2019,34% off
315,msi Prestige 15 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) Prestige 15 A10SC-...,"₹94,990","₹61,850","Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayCooler Boost 3, True Color 2.0, Nahimic 3, Creator Center1 Year Warranty",4,11 Ratings & 4 Reviews,11 Ratings & 4 Reviews,1 Year Onsite Warranty,28% off
316,LG Gram 15 Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Gram 15Z90N Laptop,"₹75,990","₹83,417",Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inch) Display3 Years Manufacturer Warranty,3.6,133 Ratings & 12 Reviews,133 Ratings & 12 Reviews,Intel Core i7 Processor (10th Gen),8% off
317,msi Modern 14 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Modern 14 B10MW-425IN Laptop,"₹40,990","₹2,09,990","Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) DisplayCooler Boost, Nahimic 3, Creator Center1 Year Carry In Warranty",4,38 Ratings & 3 Reviews,38 Ratings & 3 Reviews,8 GB DDR4 RAM,15% off
318,HP Omen 15 Ryzen 7 Octa Core 4800H - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX ...,"₹1,21,990","₹79,990","AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayHP Documentation, HP BIOS Recovery, HP e-service, HP Smart, HP SSRM, HP Jumpstarts1 Year Onsite Warranty",4,17 Ratings & 0 Reviews,17 Ratings & 0 Reviews,64 bit Windows 10 Operating System,21% off
319,Avita Liber V14 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NS14A8INV562-AGA Thin and ...,"₹38,990","₹1,69,990",AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Display18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com),3.7,31 Ratings & 6 Reviews,31 Ratings & 6 Reviews,1 TB HDD|256 GB SSD,26% off
320,ASUS ZenBook 13 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX331UAL-EG031T Thin and Light Lap...,"₹84,990","₹79,990","Intel Core i7 Processor (8th Gen)8 GB DDR3 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) DisplayAsus Splendid, ICEsound1 Year Onsite Warranty",2,"1,644 Ratings & 211 Reviews","1,644 Ratings & 211 Reviews",39.62 cm (15.6 inch) Display,16% off
321,ASUS VivoBook 14 Core i5 11th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) S433EA-AM503TS Th...,"₹61,990","₹46,418","Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplaySplendid, My Asus, Tru2Life, Microsoft Office Home and Student 20191 Year Onsite Warranty",3,"4,502 Ratings & 656 Reviews","4,502 Ratings & 656 Reviews","My Asus, Splendid, Tru2Life",28% off
322,HP Omen Core i5 10th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti) 15...,"₹96,490","₹79,990","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayHP Documentation, HP e-service, HP BIOS Recovery, HP SSRM, HP Jumpstarts, HP Audio Switch, HP Audio Boost, HP Support Assistant1 Year Onsite Warranty",4.4,507 Ratings & 94 Reviews,507 Ratings & 94 Reviews,1 Year Onsite Warranty,8% off
323,DELL XPS Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) XPS 9700 Laptop,"₹2,32,790","₹64,238","Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD43.18 cm (17 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",4.6,41 Ratings & 10 Reviews,41 Ratings & 10 Reviews,Intel Core i5 Processor (10th Gen),21% off
324,DELL Inspiron 3000 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 3493 Thin and Light Laptop,"₹41,500","₹1,02,990",Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,4.4,32 Ratings & 3 Reviews,32 Ratings & 3 Reviews,8 GB DDR4 RAM,24% off
325,ASUS ROG Strix Hero III Core i7 9th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVI...,"₹1,21,990","₹89,999","Intel Core i7 Processor (9th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplaySonic Studio, Aura Core, GameVisual1 Year Onsite Warranty",4.4,2 Ratings & 1 Reviews,2 Ratings & 1 Reviews,64 bit Windows 10 Operating System,11% off
326,ASUS ZenBook Pro Duo Core i7 9th Gen - (32 GB/1 TB SSD/Windows 10 Home/6 GB Graphics) UX581GV-HM7201T ...,"₹2,14,990","₹2,79,890","Intel Core i7 Processor (9th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) Touchscreen DisplaySplendid, Tru2Life, My Asus, ScreenXpert1 Year Onsite Warranty",4.2,2 Ratings & 1 Reviews,2 Ratings & 1 Reviews,1 TB HDD,10% off
327,ALIENWARE Core i7 9th Gen - (16 GB/1 TB HDD/1 TB SSD/Windows 10 Home/8 GB Graphics) Area-51m Laptop,"₹3,25,680","₹3,49,890",Intel Core i7 Processor (9th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|1 TB SSD43.94 cm (17.3 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,3.9,2 Ratings & 1 Reviews,2 Ratings & 1 Reviews,39.62 cm (15.6 inch) Display,12% off
328,ASUS VivoBook 14 Core i5 10th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) S403JA-BM034TS Th...,"₹59,990","₹1,79,990","Intel Core i5 Processor (10th Gen)8 GB LPDDR4X RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplaySplendid, My Asus, Microsoft Office Home and Student 20191 Year Onsite Warranty",4.4,14 Ratings & 1 Reviews,14 Ratings & 1 Reviews,Microsoft Office Home and Student 2019,12% off
329,Avita Liber V14 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NS14A8INV562-CRB Thin and ...,"₹38,990","₹1,24,999",AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Display18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com),4.4,5 Ratings & 1 Reviews,5 Ratings & 1 Reviews,1 Year Onsite Warranty,33% off
330,Lenovo Ideapad Flex 5 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 14IIL05 2 in 1 Laptop,"₹48,990","₹62,990",Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,3.9,3 Ratings & 1 Reviews,3 Ratings & 1 Reviews,Intel Core i3 Processor (10th Gen),2% off
331,APPLE MacBook Pro Core i7 9th Gen - (16 GB/512 GB SSD/Mac OS Catalina/4 GB Graphics) MVVL2HN/A,"₹1,99,900","₹84,690","Intel Core i7 Processor (9th Gen)16 GB DDR4 RAMMac OS Operating System512 GB SSD40.64 cm (16 inch) DisplayBuilt-in Apps: iMovie, Photos, GarageBand, Pages, Numbers, Keynote, Siri, Safari, Mail, FaceTime, Messages, Maps, News, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Music, Podcasts, TV, Books, App Store, Time Machine, Find My, QuickTime Player1 Year Onsite Warranty",4.5,86 Ratings & 17 Reviews,86 Ratings & 17 Reviews,4 GB DDR4 RAM,30% off
332,HP Envy Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics) 15-ep0123TX Laptop,"₹1,43,990","₹68,990",Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,4.5,19 Ratings & 0 Reviews,19 Ratings & 0 Reviews,64 bit Windows 10 Operating System,26% off
333,Lenovo Ideapad S145 Core i3 10th Gen - (4 GB/1 TB HDD/DOS) S145-15IIL Laptop,"₹30,990","₹2,79,990",Intel Core i3 Processor (10th Gen)4 GB DDR4 RAMDOS Operating System1 TB HDD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,3.5,4 Ratings & 0 Reviews,4 Ratings & 0 Reviews,256 GB SSD,19% off
334,acer Aspire 5 Core i5 8th Gen - (8 GB + 16 GB Optane/1 TB HDD/Windows 10 Home) a515-52-555f Thin and L...,"₹54,990","₹1,59,990","Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Quick Access, Acer Configuration Manager1 Year International Travelers Warranty (ITW)",4.3,820 Ratings & 127 Reviews,820 Ratings & 127 Reviews,35.56 cm (14 inch) Touchscreen Display,17% off
335,DELL G3 Core i7 9th Gen - (8 GB/1 TB HDD/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1...,"₹85,750","₹53,990","Intel Core i7 Processor (9th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",4.4,955 Ratings & 144 Reviews,955 Ratings & 144 Reviews,Microsoft Office Home and Student 2019,47% off
336,APPLE MacBook Pro Core i7 9th Gen - (16 GB/512 GB SSD/Mac OS Catalina/4 GB Graphics) MVVL2HN/A,"₹1,99,900","₹1,72,990","Intel Core i7 Processor (9th Gen)16 GB DDR4 RAMMac OS Operating System512 GB SSD40.64 cm (16 inch) DisplayBuilt-in Apps: iMovie, Photos, GarageBand, Pages, Numbers, Keynote, Siri, Safari, Mail, FaceTime, Messages, Maps, News, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Music, Podcasts, TV, Books, App Store, Time Machine, Find My, QuickTime Player1 Year Onsite Warranty",4.2,79 Ratings & 7 Reviews,79 Ratings & 7 Reviews,1 Year Onsite Warranty,24% off
